log_id,teacher_id,division,region,training_name,year,modality
LOG004181,TCH03049,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2020,Online
LOG004182,TCH03049,Zamboanga Sibugay,Region IX,STAR Advanced Science Seminar,2020,Face-to-face
LOG004183,TCH03050,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2022,Blended
LOG004184,TCH03050,Zamboanga Sibugay,Region IX,STAR Physics Upskilling Workshop,2022,Online
LOG004185,TCH03051,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG004186,TCH03052,Zamboanga Sibugay,Region IX,STAR STEM Integration Workshop,2022,Face-to-face
LOG004187,TCH03053,Zamboanga Sibugay,Region IX,STAR Physics Upskilling Workshop,2022,Online
LOG004188,TCH03054,Zamboanga Sibugay,Region IX,STAR STEM Integration Workshop,2021,Face-to-face
LOG004189,TCH03058,Zamboanga Sibugay,Region IX,STAR Leadership for Science Teachers,2020,Face-to-face
LOG004190,TCH03058,Zamboanga Sibugay,Region IX,STAR Regional Coaching Program,2021,Face-to-face
LOG004191,TCH03058,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2021,Online
LOG004192,TCH03058,Zamboanga Sibugay,Region IX,STAR Basic Science Training,2023,Blended
LOG004193,TCH03058,Zamboanga Sibugay,Region IX,STAR STEM Integration Workshop,2024,Online
LOG004194,TCH03059,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2020,Online
LOG004195,TCH03059,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2020,Face-to-face
LOG004196,TCH03059,Zamboanga Sibugay,Region IX,STAR Basic Science Training,2023,Online
LOG004197,TCH03061,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2022,Face-to-face
LOG004198,TCH03062,Zamboanga Sibugay,Region IX,STAR Basic Science Training,2019,Face-to-face
LOG004199,TCH03064,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2019,Online
LOG004200,TCH03065,Zamboanga Sibugay,Region IX,STAR Leadership for Science Teachers,2021,Online
LOG004201,TCH03066,Zamboanga Sibugay,Region IX,STAR Leadership for Science Teachers,2019,Face-to-face
LOG004202,TCH03066,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2024,Face-to-face
LOG004203,TCH03067,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2021,Online
LOG004204,TCH03067,Zamboanga Sibugay,Region IX,STAR Leadership for Science Teachers,2019,Blended
LOG004205,TCH03067,Zamboanga Sibugay,Region IX,STAR Basic Science Training,2023,Face-to-face
LOG004206,TCH03067,Zamboanga Sibugay,Region IX,STAR STEM Integration Workshop,2024,Blended
LOG004207,TCH03068,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2019,Online
LOG004208,TCH03068,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2021,Online
LOG004209,TCH03069,Zamboanga Sibugay,Region IX,STAR Leadership for Science Teachers,2019,Blended
LOG004210,TCH03069,Zamboanga Sibugay,Region IX,STAR Regional Coaching Program,2024,Online
LOG004211,TCH03070,Zamboanga Sibugay,Region IX,STAR Physics Upskilling Workshop,2019,Blended
LOG004212,TCH03070,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2022,Online
LOG004213,TCH03070,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2019,Face-to-face
LOG004214,TCH03070,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2023,Face-to-face
LOG004215,TCH03071,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2020,Face-to-face
LOG004216,TCH03072,Zamboanga Sibugay,Region IX,STAR Regional Coaching Program,2019,Online
LOG004217,TCH03072,Zamboanga Sibugay,Region IX,STAR Basic Science Training,2019,Blended
LOG004218,TCH03073,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG004219,TCH03073,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2021,Online
LOG004220,TCH03073,Zamboanga Sibugay,Region IX,STAR Physics Upskilling Workshop,2019,Online
LOG004221,TCH03074,Zamboanga Sibugay,Region IX,STAR Regional Coaching Program,2022,Online
LOG004222,TCH03074,Zamboanga Sibugay,Region IX,STAR Leadership for Science Teachers,2020,Blended
LOG004223,TCH03075,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2023,Face-to-face
LOG004224,TCH03076,Zamboanga Sibugay,Region IX,STAR Physics Upskilling Workshop,2024,Face-to-face
LOG004225,TCH03076,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2024,Online
LOG004226,TCH03078,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG004227,TCH03078,Zamboanga Sibugay,Region IX,STAR Advanced Science Seminar,2019,Online
LOG004228,TCH03079,Zamboanga Sibugay,Region IX,STAR Regional Coaching Program,2021,Face-to-face
LOG004229,TCH03079,Zamboanga Sibugay,Region IX,STAR Chemistry Lab Techniques,2022,Face-to-face
LOG004230,TCH03079,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2020,Face-to-face
LOG004231,TCH03080,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2023,Online
LOG004232,TCH03080,Zamboanga Sibugay,Region IX,STAR STEM Integration Workshop,2022,Online
LOG004233,TCH03081,Zamboanga Sibugay,Region IX,STAR STEM Integration Workshop,2023,Face-to-face
LOG004234,TCH03081,Zamboanga Sibugay,Region IX,STAR Basic Science Training,2019,Blended
LOG004235,TCH03081,Zamboanga Sibugay,Region IX,STAR Physics Upskilling Workshop,2023,Online
LOG004236,TCH03082,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2022,Blended
LOG004237,TCH03083,Zamboanga Sibugay,Region IX,STAR Biology Specialization Course,2023,Blended
LOG004238,TCH03085,Zamboanga Sibugay,Region IX,STAR Regional Coaching Program,2022,Face-to-face
LOG004239,TCH03086,Zamboanga Sibugay,Region IX,STAR Regional Science Camp,2020,Blended
LOG004240,TCH03086,Zamboanga Sibugay,Region IX,STAR Leadership for Science Teachers,2022,Face-to-face
LOG004241,TCH03087,Zamboanga Sibugay,Region IX,STAR Basic Science Training,2022,Face-to-face
LOG004242,TCH03087,Zamboanga Sibugay,Region IX,STAR Math Enhancement Program,2020,Face-to-face
LOG004243,TCH03088,Bukidnon,Region X,STAR Biology Specialization Course,2022,Blended
LOG004244,TCH03091,Bukidnon,Region X,STAR Regional Coaching Program,2021,Face-to-face
LOG004245,TCH03091,Bukidnon,Region X,STAR Physics Upskilling Workshop,2021,Online
LOG004246,TCH03091,Bukidnon,Region X,STAR Biology Specialization Course,2024,Face-to-face
LOG004247,TCH03092,Bukidnon,Region X,STAR Regional Coaching Program,2021,Online
LOG004248,TCH03092,Bukidnon,Region X,STAR Advanced Science Seminar,2022,Face-to-face
LOG004249,TCH03092,Bukidnon,Region X,STAR Regional Science Camp,2024,Face-to-face
LOG004250,TCH03093,Bukidnon,Region X,STAR Leadership for Science Teachers,2022,Blended
LOG004251,TCH03094,Bukidnon,Region X,STAR Basic Science Training,2024,Online
LOG004252,TCH03094,Bukidnon,Region X,STAR Leadership for Science Teachers,2020,Face-to-face
LOG004253,TCH03094,Bukidnon,Region X,STAR Regional Science Camp,2021,Face-to-face
LOG004254,TCH03097,Bukidnon,Region X,STAR Regional Coaching Program,2020,Online
LOG004255,TCH03098,Bukidnon,Region X,STAR Leadership for Science Teachers,2023,Online
LOG004256,TCH03098,Bukidnon,Region X,STAR STEM Integration Workshop,2024,Online
LOG004257,TCH03098,Bukidnon,Region X,STAR Regional Science Camp,2021,Online
LOG004258,TCH03099,Bukidnon,Region X,STAR Physics Upskilling Workshop,2021,Blended
LOG004259,TCH03099,Bukidnon,Region X,STAR Chemistry Lab Techniques,2020,Blended
LOG004260,TCH03101,Bukidnon,Region X,STAR Leadership for Science Teachers,2021,Online
LOG004261,TCH03102,Bukidnon,Region X,STAR Chemistry Lab Techniques,2019,Online
LOG004262,TCH03102,Bukidnon,Region X,STAR Regional Science Camp,2021,Online
LOG004263,TCH03104,Bukidnon,Region X,STAR STEM Integration Workshop,2020,Face-to-face
LOG004264,TCH03104,Bukidnon,Region X,STAR Regional Coaching Program,2022,Face-to-face
LOG004265,TCH03105,Bukidnon,Region X,STAR Regional Coaching Program,2024,Face-to-face
LOG004266,TCH03105,Bukidnon,Region X,STAR Regional Coaching Program,2022,Face-to-face
LOG004267,TCH03106,Bukidnon,Region X,STAR STEM Integration Workshop,2024,Face-to-face
LOG004268,TCH03107,Bukidnon,Region X,STAR Basic Science Training,2021,Face-to-face
LOG004269,TCH03107,Bukidnon,Region X,STAR Regional Science Camp,2022,Face-to-face
LOG004270,TCH03107,Bukidnon,Region X,STAR Advanced Science Seminar,2021,Face-to-face
LOG004271,TCH03108,Bukidnon,Region X,STAR Biology Specialization Course,2024,Face-to-face
LOG004272,TCH03108,Bukidnon,Region X,STAR Leadership for Science Teachers,2024,Blended
LOG004273,TCH03108,Bukidnon,Region X,STAR Advanced Science Seminar,2021,Face-to-face
LOG004274,TCH03109,Bukidnon,Region X,STAR Math Enhancement Program,2024,Face-to-face
LOG004275,TCH03109,Bukidnon,Region X,STAR Regional Science Camp,2023,Blended
LOG004276,TCH03110,Bukidnon,Region X,STAR Regional Coaching Program,2022,Face-to-face
LOG004277,TCH03110,Bukidnon,Region X,STAR Leadership for Science Teachers,2020,Blended
LOG004278,TCH03111,Bukidnon,Region X,STAR Leadership for Science Teachers,2022,Online
LOG004279,TCH03112,Bukidnon,Region X,STAR Biology Specialization Course,2021,Blended
LOG004280,TCH03113,Bukidnon,Region X,STAR Basic Science Training,2024,Face-to-face
LOG004281,TCH03113,Bukidnon,Region X,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG004282,TCH03113,Bukidnon,Region X,STAR Regional Coaching Program,2023,Face-to-face
LOG004283,TCH03115,Bukidnon,Region X,STAR Physics Upskilling Workshop,2019,Online
LOG004284,TCH03115,Bukidnon,Region X,STAR Regional Coaching Program,2019,Face-to-face
LOG004285,TCH03117,Bukidnon,Region X,STAR Basic Science Training,2019,Blended
LOG004286,TCH03118,Bukidnon,Region X,STAR Math Enhancement Program,2019,Online
LOG004287,TCH03118,Bukidnon,Region X,STAR Basic Science Training,2022,Face-to-face
LOG004288,TCH03118,Bukidnon,Region X,STAR Advanced Science Seminar,2023,Online
LOG004289,TCH03120,Bukidnon,Region X,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG004290,TCH03120,Bukidnon,Region X,STAR STEM Integration Workshop,2021,Face-to-face
LOG004291,TCH03120,Bukidnon,Region X,STAR Chemistry Lab Techniques,2022,Online
LOG004292,TCH03120,Bukidnon,Region X,STAR Regional Science Camp,2022,Online
LOG004293,TCH03122,Bukidnon,Region X,STAR Basic Science Training,2020,Face-to-face
LOG004294,TCH03122,Bukidnon,Region X,STAR Leadership for Science Teachers,2021,Face-to-face
LOG004295,TCH03123,Bukidnon,Region X,STAR Chemistry Lab Techniques,2021,Blended
LOG004296,TCH03123,Bukidnon,Region X,STAR Leadership for Science Teachers,2021,Online
LOG004297,TCH03123,Bukidnon,Region X,STAR STEM Integration Workshop,2022,Online
LOG004298,TCH03124,Bukidnon,Region X,STAR Basic Science Training,2021,Blended
LOG004299,TCH03124,Bukidnon,Region X,STAR Math Enhancement Program,2021,Face-to-face
LOG004300,TCH03124,Bukidnon,Region X,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG004301,TCH03125,Bukidnon,Region X,STAR STEM Integration Workshop,2022,Face-to-face
LOG004302,TCH03126,Bukidnon,Region X,STAR Chemistry Lab Techniques,2022,Face-to-face
LOG004303,TCH03127,Bukidnon,Region X,STAR STEM Integration Workshop,2019,Online
LOG004304,TCH03127,Bukidnon,Region X,STAR Math Enhancement Program,2019,Online
LOG004305,TCH03128,Bukidnon,Region X,STAR Biology Specialization Course,2020,Blended
LOG004306,TCH03129,Bukidnon,Region X,STAR Regional Coaching Program,2020,Face-to-face
LOG004307,TCH03130,Bukidnon,Region X,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG004308,TCH03130,Bukidnon,Region X,STAR Regional Coaching Program,2021,Online
LOG004309,TCH03131,Bukidnon,Region X,STAR Leadership for Science Teachers,2023,Blended
LOG004310,TCH03131,Bukidnon,Region X,STAR Regional Science Camp,2019,Blended
LOG004311,TCH03131,Bukidnon,Region X,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG004312,TCH03132,Bukidnon,Region X,STAR Chemistry Lab Techniques,2023,Face-to-face
LOG004313,TCH03132,Bukidnon,Region X,STAR STEM Integration Workshop,2024,Online
LOG004314,TCH03132,Bukidnon,Region X,STAR Chemistry Lab Techniques,2019,Online
LOG004315,TCH03132,Bukidnon,Region X,STAR Biology Specialization Course,2019,Blended
LOG004316,TCH03133,Bukidnon,Region X,STAR Advanced Science Seminar,2021,Blended
LOG004317,TCH03133,Bukidnon,Region X,STAR Leadership for Science Teachers,2022,Face-to-face
LOG004318,TCH03133,Bukidnon,Region X,STAR Chemistry Lab Techniques,2019,Online
LOG004319,TCH03133,Bukidnon,Region X,STAR Leadership for Science Teachers,2023,Face-to-face
LOG004320,TCH03134,Bukidnon,Region X,STAR Leadership for Science Teachers,2024,Online
LOG004321,TCH03134,Bukidnon,Region X,STAR Basic Science Training,2020,Face-to-face
LOG004322,TCH03134,Bukidnon,Region X,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG004323,TCH03135,Bukidnon,Region X,STAR Physics Upskilling Workshop,2022,Online
LOG004324,TCH03135,Bukidnon,Region X,STAR Basic Science Training,2024,Blended
LOG004325,TCH03135,Bukidnon,Region X,STAR Regional Coaching Program,2021,Face-to-face
LOG004326,TCH03135,Bukidnon,Region X,STAR STEM Integration Workshop,2020,Face-to-face
LOG004327,TCH03136,Bukidnon,Region X,STAR Regional Science Camp,2019,Face-to-face
LOG004328,TCH03136,Bukidnon,Region X,STAR STEM Integration Workshop,2022,Blended
LOG004329,TCH03139,Camiguin,Region X,STAR Regional Science Camp,2023,Online
LOG004330,TCH03141,Camiguin,Region X,STAR Leadership for Science Teachers,2022,Face-to-face
LOG004331,TCH03145,Camiguin,Region X,STAR Biology Specialization Course,2019,Face-to-face
LOG004332,TCH03146,Camiguin,Region X,STAR Physics Upskilling Workshop,2023,Online
LOG004333,TCH03146,Camiguin,Region X,STAR Leadership for Science Teachers,2023,Blended
LOG004334,TCH03146,Camiguin,Region X,STAR Basic Science Training,2021,Online
LOG004335,TCH03146,Camiguin,Region X,STAR Regional Coaching Program,2024,Blended
LOG004336,TCH03147,Camiguin,Region X,STAR Regional Coaching Program,2024,Face-to-face
LOG004337,TCH03148,Camiguin,Region X,STAR Math Enhancement Program,2020,Blended
LOG004338,TCH03148,Camiguin,Region X,STAR Chemistry Lab Techniques,2019,Online
LOG004339,TCH03149,Camiguin,Region X,STAR Biology Specialization Course,2021,Face-to-face
LOG004340,TCH03154,Camiguin,Region X,STAR Physics Upskilling Workshop,2024,Face-to-face
LOG004341,TCH03154,Camiguin,Region X,STAR Regional Coaching Program,2023,Online
LOG004342,TCH03154,Camiguin,Region X,STAR Physics Upskilling Workshop,2019,Face-to-face
LOG004343,TCH03154,Camiguin,Region X,STAR Basic Science Training,2024,Blended
LOG004344,TCH03155,Camiguin,Region X,STAR Regional Coaching Program,2023,Online
LOG004345,TCH03155,Camiguin,Region X,STAR Biology Specialization Course,2022,Face-to-face
LOG004346,TCH03155,Camiguin,Region X,STAR Regional Coaching Program,2019,Blended
LOG004347,TCH03155,Camiguin,Region X,STAR Regional Science Camp,2020,Face-to-face
LOG004348,TCH03156,Camiguin,Region X,STAR Physics Upskilling Workshop,2022,Face-to-face
LOG004349,TCH03156,Camiguin,Region X,STAR Regional Science Camp,2019,Face-to-face
LOG004350,TCH03161,Camiguin,Region X,STAR Regional Coaching Program,2023,Face-to-face
LOG004351,TCH03164,Camiguin,Region X,STAR Leadership for Science Teachers,2021,Blended
LOG004352,TCH03167,Camiguin,Region X,STAR Math Enhancement Program,2019,Online
LOG004353,TCH03167,Camiguin,Region X,STAR Math Enhancement Program,2020,Face-to-face
LOG004354,TCH03168,Camiguin,Region X,STAR Regional Coaching Program,2020,Face-to-face
LOG004355,TCH03168,Camiguin,Region X,STAR STEM Integration Workshop,2019,Blended
LOG004356,TCH03168,Camiguin,Region X,STAR Basic Science Training,2021,Face-to-face
LOG004357,TCH03169,Camiguin,Region X,STAR Regional Science Camp,2020,Face-to-face
LOG004358,TCH03171,Camiguin,Region X,STAR Math Enhancement Program,2023,Online
LOG004359,TCH03171,Camiguin,Region X,STAR Biology Specialization Course,2024,Blended
LOG004360,TCH03172,Camiguin,Region X,STAR Basic Science Training,2020,Face-to-face
LOG004361,TCH03173,Camiguin,Region X,STAR Basic Science Training,2019,Online
LOG004362,TCH03177,Camiguin,Region X,STAR Physics Upskilling Workshop,2019,Face-to-face
LOG004363,TCH03178,Camiguin,Region X,STAR Chemistry Lab Techniques,2021,Face-to-face
LOG004364,TCH03180,Camiguin,Region X,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG004365,TCH03181,Camiguin,Region X,STAR Regional Coaching Program,2022,Face-to-face
LOG004366,TCH03182,Camiguin,Region X,STAR Regional Coaching Program,2020,Blended
LOG004367,TCH03182,Camiguin,Region X,STAR Math Enhancement Program,2024,Face-to-face
LOG004368,TCH03185,Camiguin,Region X,STAR Physics Upskilling Workshop,2024,Online
LOG004369,TCH03188,Camiguin,Region X,STAR Regional Science Camp,2021,Online
LOG004370,TCH03188,Camiguin,Region X,STAR Physics Upskilling Workshop,2019,Blended
LOG004371,TCH03189,Camiguin,Region X,STAR Math Enhancement Program,2023,Face-to-face
LOG004372,TCH03189,Camiguin,Region X,STAR Regional Science Camp,2024,Online
LOG004373,TCH03190,Camiguin,Region X,STAR Biology Specialization Course,2020,Blended
LOG004374,TCH03191,Camiguin,Region X,STAR Regional Coaching Program,2020,Face-to-face
LOG004375,TCH03192,Camiguin,Region X,STAR STEM Integration Workshop,2019,Face-to-face
LOG004376,TCH03196,Camiguin,Region X,STAR Physics Upskilling Workshop,2021,Online
LOG004377,TCH03197,Camiguin,Region X,STAR Biology Specialization Course,2024,Online
LOG004378,TCH03197,Camiguin,Region X,STAR Advanced Science Seminar,2023,Face-to-face
LOG004379,TCH03198,Camiguin,Region X,STAR Regional Coaching Program,2021,Face-to-face
LOG004380,TCH03198,Camiguin,Region X,STAR STEM Integration Workshop,2019,Face-to-face
LOG004381,TCH03199,Camiguin,Region X,STAR Regional Coaching Program,2022,Face-to-face
LOG004382,TCH03199,Camiguin,Region X,STAR Leadership for Science Teachers,2021,Online
LOG004383,TCH03199,Camiguin,Region X,STAR Biology Specialization Course,2022,Face-to-face
LOG004384,TCH03200,Camiguin,Region X,STAR Basic Science Training,2021,Blended
LOG004385,TCH03202,Camiguin,Region X,STAR STEM Integration Workshop,2021,Online
LOG004386,TCH03205,Lanao del Norte,Region X,STAR Advanced Science Seminar,2023,Blended
LOG004387,TCH03205,Lanao del Norte,Region X,STAR Basic Science Training,2021,Online
LOG004388,TCH03205,Lanao del Norte,Region X,STAR Leadership for Science Teachers,2020,Face-to-face
LOG004389,TCH03208,Lanao del Norte,Region X,STAR Leadership for Science Teachers,2024,Face-to-face
LOG004390,TCH03209,Lanao del Norte,Region X,STAR Basic Science Training,2021,Face-to-face
LOG004391,TCH03210,Lanao del Norte,Region X,STAR Regional Coaching Program,2022,Blended
LOG004392,TCH03211,Lanao del Norte,Region X,STAR Physics Upskilling Workshop,2021,Online
LOG004393,TCH03211,Lanao del Norte,Region X,STAR Physics Upskilling Workshop,2020,Blended
LOG004394,TCH03211,Lanao del Norte,Region X,STAR STEM Integration Workshop,2023,Face-to-face
LOG004395,TCH03211,Lanao del Norte,Region X,STAR STEM Integration Workshop,2019,Online
LOG004396,TCH03212,Lanao del Norte,Region X,STAR Math Enhancement Program,2020,Face-to-face
LOG004397,TCH03212,Lanao del Norte,Region X,STAR Leadership for Science Teachers,2021,Face-to-face
